,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,9.0%
1,Reliance Industries Ltd.,Energy,Equity,7.5%
2,State Bank of India,Financial,Equity,5.5%
3,ITC Ltd.,Consumer Staples,Equity,5.4%
4,Tata Communications Ltd.,Communication,Equity,3.3%
5,IRB Infrastructure Developers Ltd.,Construction,Equity,3.3%
6,Larsen & Toubro Ltd.,Construction,Equity,3.3%
7,Linde India Ltd.,Chemicals,Equity,3.2%
8,Punjab National Bank,Financial,Equity,3.2%
9,LTIMindtree Ltd.,Technology,Equity,2.8%
10,Ultratech Cement Ltd.,Construction,Equity,2.6%
11,Escorts Kubota Ltd.,Automobile,Equity,2.6%
12,Fortis Healthcare Ltd.,Healthcare,Equity,2.4%
13,Union Bank of India,Financial,Equity,2.3%
14,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,2.3%
15,Anupam Rasayan India Ltd.,Chemicals,Equity,2.3%
16,Aegis Logistics Ltd.,Services,Equity,2.0%
17,HFCL Ltd.,Communication,Equity,1.9%
18,Bikaji Foods International Ltd.,Consumer Staples,Equity,1.9%
19,Capri Global Capital Ltd.,Financial,Equity,1.7%
20,HCL Technologies Ltd.,Technology,Equity,1.5%
21,Gokaldas Exports Ltd.,Textiles,Equity,1.5%
22,Crisil Ltd.,Services,Equity,1.4%
23,RBL Bank Ltd.,Financial,Equity,1.3%
24,UPL Ltd.,Chemicals,Equity,1.3%
25,The Indian Hotels Company Ltd.,Services,Equity,1.2%
26,Hindalco Industries Ltd.,Metals & Mining,Equity,1.2%
27,Voltas Ltd.,Consumer Discretionary,Equity,1.1%
28,Piramal Enterprises Ltd.,Healthcare,Equity,1.1%
29,Macrotech Developers Ltd.,Construction,Equity,1.1%
30,Strides Pharma Science Ltd.,Healthcare,Equity,1.1%
31,Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.1%
32,Easy Trip Planners Ltd.,Services,Equity,1.1%
33,Power Finance Corporation Ltd.,Financial,Equity,1.0%
34,India Pesticides Ltd.,Chemicals,Equity,1.0%
35,Tata Motors Ltd.,Automobile,Equity,1.0%
36,Hindustan Copper Ltd.,Metals & Mining,Equity,1.0%
37,Tata Coffee Ltd.,Consumer Staples,Equity,0.9%
38,Bosch Ltd.,Automobile,Equity,0.8%
39,Aurobindo Pharma Ltd.,Healthcare,Equity,0.8%
40,Stylam Industries Ltd.,Consumer Staples,Equity,0.8%
41,Vedanta Ltd.,Metals & Mining,Equity,0.7%
42,Tata Steel Ltd.,Metals & Mining,Equity,0.7%
43,Archean Chemical Industries Ltd.,Chemicals,Equity,0.7%
44,Wipro Ltd.,Technology,Equity,0.6%
45,Network 18 Media & Investments Ltd.,Services,Equity,0.6%
46,The India Cements Ltd.,Construction,Equity,0.6%
47,E.I.D. - Parry (India) Ltd.,Consumer Staples,Equity,0.6%
48,Rossell India Ltd.,Consumer Staples,Equity,0.5%
49,Alkem Laboratories Ltd.,Healthcare,Equity,0.4%
50,Piramal Pharma Ltd.,Healthcare,Equity,0.4%
51,Century Enka Ltd.,Textiles,Equity,0.4%
52,Delta Corp Ltd.,Services,Equity,0.4%
53,Honda India Power Products Ltd.,Capital Goods,Equity,0.3%
54,Lyka Labs Ltd.,Healthcare,Equity,0.3%
