,Name,Sector,Instrument,Assets
0,ICICI Bank Ltd.,Financial,Equity,4.9%
1,Axis Bank Ltd.,Financial,Equity,3.6%
2,Jindal Steel & Power Ltd.,Metals & Mining,Equity,3.1%
3,ITC Ltd.,Consumer Staples,Equity,2.9%
4,CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,2.6%
5,VRL Logistics Ltd.,Services,Equity,2.5%
6,State Bank of India,Financial,Equity,2.5%
7,HDFC Bank Ltd.,Financial,Equity,2.5%
8,Tata Consultancy Services Ltd.,Technology,Equity,2.5%
9,Poonawalla Fincorp Ltd.,Financial,Equity,2.3%
10,Reliance Industries Ltd.,Energy,Equity,2.2%
11,UNO Minda Ltd.,Automobile,Equity,2.2%
12,The Indian Hotels Company Ltd.,Services,Equity,2.2%
13,NCC Ltd.,Construction,Equity,2.1%
14,KEC International Ltd.,Capital Goods,Equity,2.1%
15,HCL Technologies Ltd.,Technology,Equity,2.1%
16,Radico Khaitan Ltd.,Consumer Staples,Equity,2.0%
17,Cipla Ltd.,Healthcare,Equity,2.0%
18,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,2.0%
19,Indusind Bank Ltd.,Financial,Equity,1.9%
20,Bank Of Baroda,Financial,Equity,1.9%
21,Bosch Ltd.,Automobile,Equity,1.9%
22,Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.9%
23,The Ramco Cements Ltd.,Construction,Equity,1.7%
24,NTPC Ltd.,Energy,Equity,1.7%
25,Hero Motocorp Ltd.,Automobile,Equity,1.6%
26,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.6%
27,Avanti Feeds Ltd.,Consumer Staples,Equity,1.6%
28,Deepak Nitrite Ltd.,Chemicals,Equity,1.6%
29,Gujarat Gas Ltd.,Energy,Equity,1.6%
30,Greenpanel Industries Ltd.,Consumer Staples,Equity,1.6%
31,Bharat Petroleum Corporation Ltd.,Energy,Equity,1.5%
32,K.P.R. Mill Ltd.,Textiles,Equity,1.4%
33,Kirloskar Ferrous Industries Ltd.,Metals & Mining,Equity,1.4%
34,Tech Mahindra Ltd.,Technology,Equity,1.4%
35,Tata Motors Ltd.,Automobile,Equity,1.4%
36,Bharat Forge Ltd.,Automobile,Equity,1.3%
37,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,1.3%
38,Ipca Laboratories Ltd.,Healthcare,Equity,1.2%
39,Oil & Natural Gas Corporation Ltd.,Energy,Equity,1.2%
40,EIH Ltd.,Services,Equity,1.1%
41,Polycab India Ltd.,Capital Goods,Equity,1.1%
42,Mas Financial Services Ltd.,Financial,Equity,1.1%
43,Zensar Technologies Ltd.,Technology,Equity,1.0%
44,Nuvoco Vistas Corporation Ltd.,Construction,Equity,1.0%
45,Lupin Ltd.,Healthcare,Equity,0.9%
46,Laurus Labs Ltd.,Healthcare,Equity,0.9%
47,LIC Housing Finance Ltd.,Financial,Equity,0.9%
48,V-Mart Retail Ltd.,Services,Equity,0.8%
49,Tata Consumer Products Ltd.,Consumer Staples,Equity,0.8%
50,Graphite India Ltd.,Construction,Equity,0.8%
51,Wheels India Ltd.,Automobile,Equity,0.7%
52,Mayur Uniquoters Ltd.,Textiles,Equity,0.7%
53,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,0.6%
54,United Spirits Ltd.,Consumer Staples,Equity,0.6%
55,Voltas Ltd.,Consumer Discretionary,Equity,0.5%
56,Sagar Cements Ltd.,Construction,Equity,0.4%
