,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,6.9%
1,ICICI Bank Ltd.,Financial,Equity,6.9%
2,Larsen & Toubro Ltd.,Construction,Equity,4.4%
3,State Bank of India,Financial,Equity,4.3%
4,Reliance Industries Ltd.,Energy,Equity,3.7%
5,ABB India Ltd.,Capital Goods,Equity,3.6%
6,Aegis Logistics Ltd.,Services,Equity,3.3%
7,Housing Development Finance Corporation Ltd.,Financial,Equity,3.1%
8,Ahluwalia Contracts (India) Ltd.,Construction,Equity,2.9%
9,Ultratech Cement Ltd.,Construction,Equity,2.8%
10,Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,2.7%
11,Trent Ltd.,Services,Equity,2.7%
12,Carborundum Universal Ltd.,Metals & Mining,Equity,2.6%
13,Gujarat Fluorochemicals Ltd.,Chemicals,Equity,2.4%
14,KNR Constructions Ltd.,Construction,Equity,2.3%
15,Timken India Ltd.,Capital Goods,Equity,2.3%
16,Canara Bank,Financial,Equity,2.1%
17,GMM Pfaudler Ltd.,Capital Goods,Equity,2.1%
18,Power Mech Projects Ltd.,Capital Goods,Equity,2.1%
19,EIH Ltd.,Services,Equity,1.8%
20,Bharat Electronics Ltd.,Capital Goods,Equity,1.8%
21,Birla Corporation Ltd.,Construction,Equity,1.6%
22,Mahindra & Mahindra Ltd.,Automobile,Equity,1.6%
23,Blue Star Ltd.,Consumer Discretionary,Equity,1.5%
24,Kotak Mahindra Bank Ltd.,Financial,Equity,1.5%
25,Indusind Bank Ltd.,Financial,Equity,1.5%
26,H.G. Infra Engineering Ltd.,Construction,Equity,1.4%
27,AIA Engineering Ltd.,Metals & Mining,Equity,1.4%
28,Sundram Fasteners Ltd.,Capital Goods,Equity,1.4%
29,PNC Infratech Ltd.,Construction,Equity,1.4%
30,PI Industries Ltd.,Chemicals,Equity,1.4%
31,Kajaria Ceramics Ltd.,Construction,Equity,1.4%
32,Titan Company Ltd.,Consumer Discretionary,Equity,1.4%
33,Mahindra Lifespace Developers Ltd.,Construction,Equity,1.3%
34,Hindalco Industries Ltd.,Metals & Mining,Equity,1.1%
35,Indian Bank,Financial,Equity,1.1%
36,TVS Motor Company Ltd.,Automobile,Equity,1.0%
37,Multi Commodity Exchange Of India Ltd.,Services,Equity,1.0%
38,Bank Of Baroda,Financial,Equity,0.9%
39,Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.9%
40,Brigade Enterprises Ltd.,Construction,Equity,0.9%
41,Indian Hume Pipe Company Ltd.,Construction,Equity,0.8%
42,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.7%
43,VRL Logistics Ltd.,Services,Equity,0.7%
44,Voltas Ltd.,Consumer Discretionary,Equity,0.5%
45,Navin Fluorine International Ltd.,Chemicals,Equity,0.4%
