,Name,Sector,Instrument,Assets
0,Linde India Ltd.,Chemicals,Equity,5.0%
1,ICICI Bank Ltd.,Financial,Equity,4.3%
2,HDFC Bank Ltd.,Financial,Equity,4.0%
3,Axis Bank Ltd.,Financial,Equity,3.6%
4,The Indian Hotels Company Ltd.,Services,Equity,3.4%
5,Kennametal India Ltd.,Capital Goods,Equity,3.1%
6,Larsen & Toubro Ltd.,Construction,Equity,3.0%
7,EIH Ltd.,Services,Equity,2.9%
8,Reliance Industries Ltd.,Energy,Equity,2.8%
9,Housing Development Finance Corporation Ltd.,Financial,Equity,2.8%
10,Zee Entertainment Enterprises Ltd.,Services,Equity,2.2%
11,Shoppers Stop Ltd.,Services,Equity,2.2%
12,Infosys Ltd.,Technology,Equity,2.2%
13,State Bank of India,Financial,Equity,2.2%
14,HCL Technologies Ltd.,Technology,Equity,2.1%
15,Vesuvius India Ltd.,Construction,Equity,1.9%
16,SBI Cards And Payment Services Ltd.,Financial,Equity,1.8%
17,ITC Ltd.,Consumer Staples,Equity,1.7%
18,Triveni Turbine Ltd.,Capital Goods,Equity,1.6%
19,Max Financial Services Ltd.,Financial,Equity,1.3%
20,Trent Ltd.,Services,Equity,1.2%
21,Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,1.1%
22,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.1%
23,Finolex Cables Ltd.,Capital Goods,Equity,1.1%
24,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.1%
25,Bajaj Finance Ltd.,Financial,Equity,1.0%
26,Mahindra & Mahindra Ltd.,Automobile,Equity,1.0%
27,Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.0%
28,Mahindra Logistics Ltd.,Services,Equity,0.9%
29,Samvardhana Motherson International Ltd.,Automobile,Equity,0.9%
30,Sapphire Foods India Ltd.,Services,Equity,0.9%
31,Tata Consultancy Services Ltd.,Technology,Equity,0.9%
32,Pfizer Ltd.,Healthcare,Equity,0.9%
33,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,0.8%
34,Gland Pharma Ltd.,Healthcare,Equity,0.8%
35,PB Fintech Ltd.,Services,Equity,0.8%
36,Siemens Ltd.,Capital Goods,Equity,0.8%
37,3M India Ltd.,Diversified,Equity,0.8%
38,Voltas Ltd.,Consumer Discretionary,Equity,0.8%
39,Narayana Hrudayalaya Ltd.,Healthcare,Equity,0.8%
40,Cummins India Ltd.,Capital Goods,Equity,0.7%
41,Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.7%
42,Tata Motors Ltd.,Automobile,Equity,0.7%
43,Vijaya Diagnostic Centre Ltd.,Healthcare,Equity,0.7%
44,ABB India Ltd.,Capital Goods,Equity,0.7%
45,Nippon India Liquid Fund Direct-Growth,Financial,Mutual Fund,0.7%
46,Abbott India Ltd.,Healthcare,Equity,0.7%
47,LIC Housing Finance Ltd.,Financial,Equity,0.7%
48,Canara Bank,Financial,Equity,0.7%
49,Steel Authority Of India Ltd.,Metals & Mining,Equity,0.7%
50,CreditAccess Grameen Ltd.,Financial,Equity,0.6%
51,Wipro Ltd.,Technology,Equity,0.6%
52,Honeywell Automation India Ltd.,Capital Goods,Equity,0.6%
53,GE T&D India Ltd.,Capital Goods,Equity,0.6%
54,Ajanta Pharma Ltd.,Healthcare,Equity,0.6%
55,NHPC Ltd.,Energy,Equity,0.6%
56,Zydus Lifesciences Ltd.,Healthcare,Equity,0.6%
57,Tata Steel Ltd.,Metals & Mining,Equity,0.6%
58,Zensar Technologies Ltd.,Technology,Equity,0.6%
59,Bandhan Bank Ltd.,Financial,Equity,0.6%
60,Power Finance Corporation Ltd.,Financial,Equity,0.5%
61,Equitas Small Finance Bank Ltd.,Financial,Equity,0.5%
62,Emami Ltd.,Consumer Staples,Equity,0.5%
63,Rites Ltd.,Construction,Equity,0.5%
64,KEC International Ltd.,Capital Goods,Equity,0.5%
65,HDFC Asset Management Company Ltd.,Financial,Equity,0.5%
66,Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.5%
67,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,0.5%
68,Interglobe Aviation Ltd.,Services,Equity,0.5%
69,Varroc Engineering Ltd.,Automobile,Equity,0.4%
70,Chalet Hotels Ltd.,Services,Equity,0.4%
71,Care Ratings Ltd.,Services,Equity,0.4%
72,Zomato Ltd.,Services,Equity,0.4%
73,Tata Consumer Products Ltd.,Consumer Staples,Equity,0.4%
74,Divi's Laboratories Ltd.,Healthcare,Equity,0.4%
75,VRL Logistics Ltd.,Services,Equity,0.4%
76,Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.4%
77,Lupin Ltd.,Healthcare,Equity,0.3%
78,Multi Commodity Exchange Of India Ltd.,Services,Equity,0.3%
79,JM Financial Ltd.,Financial,Equity,0.3%
80,PVR Ltd.,Services,Equity,0.3%
81,AU Small Finance Bank Ltd.,Financial,Equity,0.3%
82,TeamLease Services Ltd.,Services,Equity,0.3%
83,Schneider Electric Infrastructure Ltd.,Capital Goods,Equity,0.3%
84,Bajaj Consumer Care Ltd.,Consumer Staples,Equity,0.3%
85,V.S.T. Tillers Tractors Ltd.,Automobile,Equity,0.3%
86,Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,0.3%
87,Ashoka Buildcon Ltd.,Construction,Equity,0.3%
88,Tech Mahindra Ltd.,Technology,Equity,0.3%
89,Restaurant Brands Asia Ltd.,Services,Equity,0.3%
90,Astec Lifesciences Ltd.,Chemicals,Equity,0.3%
91,Electronics Mart India Ltd.,Services,Equity,0.2%
92,Kalpataru Power Transmission Ltd.,Capital Goods,Equity,0.2%
93,RateGain Travel Technologies Ltd.,Technology,Equity,0.2%
94,Finolex Industries Ltd.,Chemicals,Equity,0.2%
95,GE Power India Ltd.,Capital Goods,Equity,0.1%
