,Name,Sector,Instrument,Assets
0,Varun Beverages Ltd.,Consumer Staples,Equity,3.8%
1,AU Small Finance Bank Ltd.,Financial,Equity,3.2%
2,Cholamandalam Financial Holdings Ltd.,Financial,Equity,2.8%
3,Power Finance Corporation Ltd.,Financial,Equity,2.7%
4,Persistent Systems Ltd.,Technology,Equity,2.4%
5,Dalmia Bharat Ltd.,Construction,Equity,2.4%
6,Max Financial Services Ltd.,Financial,Equity,2.4%
7,Supreme Industries Ltd.,Chemicals,Equity,2.3%
8,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,2.2%
9,The Federal Bank Ltd.,Financial,Equity,2.1%
10,NTPC Ltd.,Energy,Equity,2.0%
11,Devyani International Ltd.,Services,Equity,1.8%
12,Alkem Laboratories Ltd.,Healthcare,Equity,1.7%
13,Fortis Healthcare Ltd.,Healthcare,Equity,1.7%
14,Ipca Laboratories Ltd.,Healthcare,Equity,1.7%
15,Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.7%
16,Navin Fluorine International Ltd.,Chemicals,Equity,1.6%
17,Angel One Ltd.,Financial,Equity,1.5%
18,Steel Authority Of India Ltd.,Metals & Mining,Equity,1.5%
19,Voltas Ltd.,Consumer Discretionary,Equity,1.5%
20,The Indian Hotels Company Ltd.,Services,Equity,1.4%
21,Infosys Ltd.,Technology,Equity,1.4%
22,Axis Bank Ltd.,Financial,Equity,1.4%
23,Zee Entertainment Enterprises Ltd.,Services,Equity,1.4%
24,Trent Ltd.,Services,Equity,1.4%
25,Tube Investments Of India Ltd.,Automobile,Equity,1.4%
26,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,1.4%
27,Polycab India Ltd.,Capital Goods,Equity,1.3%
28,Interglobe Aviation Ltd.,Services,Equity,1.2%
29,Max Healthcare Institute Ltd.,Healthcare,Equity,1.2%
30,LIC Housing Finance Ltd.,Financial,Equity,1.2%
31,Cummins India Ltd.,Capital Goods,Equity,1.2%
32,Bharat Electronics Ltd.,Capital Goods,Equity,1.2%
33,Bank Of Baroda,Financial,Equity,1.2%
34,Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.1%
35,Tata Chemicals Ltd.,Chemicals,Equity,1.1%
36,Prestige Estates Projects Ltd.,Construction,Equity,1.1%
37,Nippon India Liquid Fund Direct-Growth,Financial,Mutual Fund,1.1%
38,Container Corporation Of India Ltd.,Services,Equity,1.1%
39,Bata India Ltd.,Consumer Staples,Equity,1.1%
40,Indraprastha Gas Ltd.,Energy,Equity,1.1%
41,3M India Ltd.,Diversified,Equity,1.0%
42,Zomato Ltd.,Services,Equity,1.0%
43,Lupin Ltd.,Healthcare,Equity,1.0%
44,Sanofi India Ltd.,Healthcare,Equity,1.0%
45,United Breweries Ltd.,Consumer Staples,Equity,1.0%
46,Poonawalla Fincorp Ltd.,Financial,Equity,0.9%
47,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.9%
48,Timken India Ltd.,Capital Goods,Equity,0.9%
49,Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.8%
50,Hindustan Aeronautics Ltd.,Capital Goods,Equity,0.8%
51,Bayer CropScience Ltd.,Chemicals,Equity,0.8%
52,Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.8%
53,Deepak Nitrite Ltd.,Chemicals,Equity,0.8%
54,Piramal Enterprises Ltd.,Healthcare,Equity,0.8%
55,Mahindra Lifespace Developers Ltd.,Construction,Equity,0.8%
56,Jindal Steel & Power Ltd.,Metals & Mining,Equity,0.8%
57,Coromandel International Ltd.,Chemicals,Equity,0.8%
58,Orient Electric Ltd.,Consumer Discretionary,Equity,0.8%
59,Page Industries Ltd.,Textiles,Equity,0.8%
60,Coforge Ltd.,Technology,Equity,0.7%
61,MTAR Technologies Ltd.,Capital Goods,Equity,0.7%
62,JK Cement Ltd.,Construction,Equity,0.7%
63,Manappuram Finance Ltd.,Financial,Equity,0.7%
64,NMDC Ltd.,Metals & Mining,Equity,0.6%
65,Emami Ltd.,Consumer Staples,Equity,0.6%
66,Torrent Power Ltd.,Energy,Equity,0.6%
67,Gland Pharma Ltd.,Healthcare,Equity,0.6%
68,Mphasis Ltd.,Technology,Equity,0.6%
69,Tata Communications Ltd.,Communication,Equity,0.6%
70,RBL Bank Ltd.,Financial,Equity,0.6%
71,Radico Khaitan Ltd.,Consumer Staples,Equity,0.6%
72,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,0.5%
73,Ultratech Cement Ltd.,Construction,Equity,0.5%
74,Jubilant FoodWorks Ltd.,Services,Equity,0.5%
75,RateGain Travel Technologies Ltd.,Technology,Equity,0.4%
76,Affle (India) Ltd.,Technology,Equity,0.4%
77,Prudent Corporate Advisory Services Ltd.,Financial,Equity,0.4%
78,Endurance Technologies Ltd.,Automobile,Equity,0.3%
79,Ajanta Pharma Ltd.,Healthcare,Equity,0.3%
80,Campus Activewear Ltd.,Consumer Staples,Equity,0.2%
81,Bajaj Consumer Care Ltd.,Consumer Staples,Equity,0.2%
82,Bharat Heavy Electricals Ltd.,Capital Goods,Equity,0.2%
83,NMDC Steel Ltd.,Metals & Mining,Equity,0.2%
84,Zydus Wellness Ltd.,Consumer Staples,Equity,0.2%
85,Apollo Tyres Ltd.,Automobile,Equity,0.2%
