,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,8.8%
1,ICICI Bank Ltd.,Financial,Equity,8.7%
2,Infosys Ltd.,Technology,Equity,6.0%
3,Larsen & Toubro Ltd.,Construction,Equity,5.4%
4,Axis Bank Ltd.,Financial,Equity,5.1%
5,Bharti Airtel Ltd.,Communication,Equity,5.0%
6,State Bank of India,Financial,Equity,3.3%
7,HCL Technologies Ltd.,Technology,Equity,3.0%
8,Grasim Industries Ltd.,Construction,Equity,2.8%
9,United Spirits Ltd.,Consumer Staples,Equity,2.6%
10,Reliance Industries Ltd.,Energy,Equity,2.6%
11,NTPC Ltd.,Energy,Equity,2.3%
12,United Breweries Ltd.,Consumer Staples,Equity,2.1%
13,Marico Ltd.,Consumer Staples,Equity,1.9%
14,Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.8%
15,Tech Mahindra Ltd.,Technology,Equity,1.8%
16,Jyothy Labs Ltd.,Consumer Staples,Equity,1.7%
17,GAIL (India) Ltd.,Energy,Equity,1.7%
18,Bharat Electronics Ltd.,Capital Goods,Equity,1.7%
19,Kirloskar Oil Engines Ltd.,Capital Goods,Equity,1.5%
20,Tata Motors Ltd.,Automobile,Equity,1.4%
21,ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,1.3%
22,Jubilant FoodWorks Ltd.,Services,Equity,1.3%
23,Kotak Mahindra Bank Ltd.,Financial,Equity,1.2%
24,Westlife Foodworld Ltd.,Services,Equity,1.1%
25,Voltas Ltd.,Consumer Discretionary,Equity,1.1%
26,Zomato Ltd.,Services,Equity,1.0%
27,Hindustan Aeronautics Ltd.,Capital Goods,Equity,1.0%
28,Century Textiles & Industries Ltd.,Consumer Staples,Equity,1.0%
29,Zydus Lifesciences Ltd.,Healthcare,Equity,1.0%
30,Devyani International Ltd.,Services,Equity,1.0%
31,SBI Cards And Payment Services Ltd.,Financial,Equity,1.0%
32,Escorts Kubota Ltd.,Automobile,Equity,0.9%
33,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,0.9%
34,Indian Oil Corporation Ltd.,Energy,Equity,0.9%
35,Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.9%
36,Maruti Suzuki India Ltd.,Automobile,Equity,0.9%
37,Indusind Bank Ltd.,Financial,Equity,0.8%
38,Gujarat State Petronet Ltd.,Energy,Equity,0.8%
39,Tata Power Company Ltd.,Energy,Equity,0.7%
40,Multi Commodity Exchange Of India Ltd.,Services,Equity,0.7%
41,Lupin Ltd.,Healthcare,Equity,0.6%
42,Arvind Fashions Ltd.,Textiles,Equity,0.6%
43,TeamLease Services Ltd.,Services,Equity,0.6%
44,Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.6%
45,ACC Ltd.,Construction,Equity,0.5%
46,Delhivery Ltd.,Services,Equity,0.5%
47,Hindustan Petroleum Corporation Ltd.,Energy,Equity,0.5%
48,One97 Communications Ltd.,Services,Equity,0.4%
49,Gulf Oil Lubricants India Ltd.,Energy,Equity,0.4%
50,City Union Bank Ltd.,Financial,Equity,0.4%
51,Life Insurance Corporation of India,Insurance,Equity,0.2%
