,Name,Sector,Instrument,Assets
0,Oil & Natural Gas Corporation Ltd.,Energy,Equity,7.9%
1,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,7.4%
2,NTPC Ltd.,Energy,Equity,7.0%
3,ICICI Bank Ltd.,Financial,Equity,6.2%
4,Bharti Airtel Ltd.,Communication,Equity,4.6%
5,Infosys Ltd.,Technology,Equity,4.0%
6,Axis Bank Ltd.,Financial,Equity,3.1%
7,Reliance Industries Ltd.,Energy,Equity,3.0%
8,HDFC Bank Ltd.,Financial,Equity,3.0%
9,State Bank of India,Financial,Equity,2.5%
10,Housing Development Finance Corporation Ltd.,Financial,Equity,2.5%
11,Vodafone Group Plc (UK),Communication,Forgn. Eq,2.2%
12,HCL Technologies Ltd.,Technology,Equity,2.0%
13,ITC Ltd.,Consumer Staples,Equity,1.8%
14,Viatris Inc,Healthcare,Forgn. Eq,1.6%
15,Hindalco Industries Ltd.,Metals & Mining,Equity,1.6%
16,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1.4%
17,Bharat Petroleum Corporation Ltd.,Energy,Equity,1.4%
18,TVS Motor Company Ltd.,Automobile,Equity,1.4%
19,LIC Housing Finance Ltd.,Financial,Equity,1.4%
20,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.3%
21,Mahindra & Mahindra Ltd.,Automobile,Equity,1.3%
22,Hero Motocorp Ltd.,Automobile,Equity,1.2%
23,Zee Entertainment Enterprises Ltd.,Services,Equity,1.2%
24,SBI Cards And Payment Services Ltd.,Financial,Equity,1.1%
25,Lupin Ltd.,Healthcare,Equity,1.1%
26,The Great Eastern Shipping Company Ltd.,Services,Equity,1.1%
27,Exide Industries Ltd.,Capital Goods,Equity,1.0%
28,SBI Life Insurance Company Ltd.,Insurance,Equity,1.0%
29,UPL Ltd.,Chemicals,Equity,0.9%
30,Maruti Suzuki India Ltd.,Automobile,Equity,0.8%
31,Larsen & Toubro Ltd.,Construction,Equity,0.8%
32,Tata Steel Ltd.,Metals & Mining,Equity,0.8%
33,Hindustan Aeronautics Ltd.,Capital Goods,Equity,0.8%
34,Max Financial Services Ltd.,Financial,Equity,0.7%
35,Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.7%
36,Natco Pharma Ltd.,Healthcare,Equity,0.6%
37,Wipro Ltd.,Technology,Equity,0.6%
38,Interglobe Aviation Ltd.,Services,Equity,0.5%
39,Gland Pharma Ltd.,Healthcare,Equity,0.5%
40,Life Insurance Corporation of India,Insurance,Equity,0.5%
41,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,0.5%
42,Kalpataru Power Transmission Ltd.,Capital Goods,Equity,0.5%
43,Zydus Wellness Ltd.,Consumer Staples,Equity,0.5%
44,Gateway Distriparks Ltd.,Services,Equity,0.5%
45,Samvardhana Motherson International Ltd.,Automobile,Equity,0.5%
46,Reserve Bank of India,Financial,T-Bills,0.5%
47,Tech Mahindra Ltd.,Technology,Equity,0.4%
48,Bata India Ltd.,Consumer Staples,Equity,0.4%
49,Alkem Laboratories Ltd.,Healthcare,Equity,0.4%
50,Cummins India Ltd.,Capital Goods,Equity,0.4%
51,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Equity,0.4%
52,Gujarat Pipavav Port Ltd.,Services,Equity,0.4%
53,Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.4%
54,Mphasis Ltd.,Technology,Equity,0.3%
55,Sundaram Finance Ltd.,Financial,Equity,0.3%
56,Rainbow Children's Medicare Ltd.,Healthcare,Equity,0.3%
57,JM Financial Ltd.,Financial,Equity,0.3%
58,Avanti Feeds Ltd.,Consumer Staples,Equity,0.3%
59,Jyothy Labs Ltd.,Consumer Staples,Equity,0.3%
60,Sundaram-Clayton Ltd.,Automobile,Equity,0.3%
61,Biocon Ltd.,Healthcare,Equity,0.3%
62,Birla Corporation Ltd.,Construction,Equity,0.2%
63,Muthoot Finance Ltd.,Financial,Equity,0.2%
64,City Union Bank Ltd.,Financial,Equity,0.2%
65,Aster DM Healthcare Ltd.,Healthcare,Equity,0.2%
66,Karur Vysya Bank Ltd.,Financial,Equity,0.2%
67,Container Corporation Of India Ltd.,Services,Equity,0.2%
68,Reserve Bank of India,Financial,T-Bills,0.2%
69,Ajanta Pharma Ltd.,Healthcare,Equity,0.2%
70,PVR Ltd.,Services,Equity,0.2%
71,Sudarshan Chemical Industries Ltd.,Chemicals,Equity,0.2%
72,Reserve Bank of India,Financial,T-Bills,0.1%
73,Sanofi India Ltd.,Healthcare,Equity,0.1%
74,CESC Ltd.,Energy,Equity,0.1%
75,Ipca Laboratories Ltd.,Healthcare,Equity,0.1%
