,Name,Sector,Instrument,Assets
0,Reliance Industries Ltd.,Energy,Equity,6.6%
1,ICICI Bank Ltd.,Financial,Equity,6.2%
2,Infosys Ltd.,Technology,Equity,4.9%
3,Housing Development Finance Corporation Ltd.,Financial,Equity,4.2%
4,State Bank of India,Financial,Equity,4.1%
5,HDFC Bank Ltd.,Financial,Equity,4.1%
6,Triveni Turbine Ltd.,Capital Goods,Equity,2.7%
7,Tata Consultancy Services Ltd.,Technology,Equity,2.6%
8,Maruti Suzuki India Ltd.,Automobile,Equity,2.5%
9,Larsen & Toubro Ltd.,Construction,Equity,2.4%
10,ITC Ltd.,Consumer Staples,Equity,2.4%
11,Axis Bank Ltd.,Financial,Equity,2.3%
12,Hindustan Unilever Ltd.,Consumer Staples,Equity,2.2%
13,Ashok Leyland Ltd.,Automobile,Equity,2.0%
14,Indusind Bank Ltd.,Financial,Equity,1.9%
15,Ultratech Cement Ltd.,Construction,Equity,1.7%
16,Interglobe Aviation Ltd.,Services,Equity,1.6%
17,LTIMindtree Ltd.,Technology,Equity,1.3%
18,Can Fin Homes Ltd.,Financial,Equity,1.2%
19,ICRA Ltd.,Services,Equity,1.2%
20,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.2%
21,The Indian Hotels Company Ltd.,Services,Equity,1.2%
22,Polycab India Ltd.,Capital Goods,Equity,1.1%
23,Tata Motors Ltd.,Automobile,Equity,1.1%
24,The Federal Bank Ltd.,Financial,Equity,1.1%
25,Dalmia Bharat Ltd.,Construction,Equity,1.1%
26,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.1%
27,Titan Company Ltd.,Consumer Discretionary,Equity,1.0%
28,Bajaj Finance Ltd.,Financial,Equity,1.0%
29,Canara Bank,Financial,Equity,1.0%
30,Oberoi Realty Ltd.,Construction,Equity,0.9%
31,Max Financial Services Ltd.,Financial,Equity,0.9%
32,Voltas Ltd.,Consumer Discretionary,Equity,0.9%
33,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,0.9%
34,Bharti Airtel Ltd.,Communication,Equity,0.9%
35,Prudent Corporate Advisory Services Ltd.,Financial,Equity,0.8%
36,Page Industries Ltd.,Textiles,Equity,0.8%
37,NTPC Ltd.,Energy,Equity,0.8%
38,Divi's Laboratories Ltd.,Healthcare,Equity,0.8%
39,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.8%
40,Bharat Heavy Electricals Ltd.,Capital Goods,Equity,0.8%
41,Bajaj Finserv Ltd.,Financial,Equity,0.8%
42,Container Corporation Of India Ltd.,Services,Equity,0.8%
43,Avenue Supermarts Ltd.,Services,Equity,0.7%
44,Sapphire Foods India Ltd.,Services,Equity,0.7%
45,KNR Constructions Ltd.,Construction,Equity,0.7%
46,Harsha Engineers International Ltd.,Capital Goods,Equity,0.7%
47,Tata Steel Ltd.,Metals & Mining,Equity,0.7%
48,Butterfly Gandhimathi Appliances Ltd.,Consumer Discretionary,Equity,0.7%
49,Jubilant FoodWorks Ltd.,Services,Equity,0.7%
50,Wipro Ltd.,Technology,Equity,0.7%
51,Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.6%
52,Amber Enterprises India Ltd.,Consumer Discretionary,Equity,0.6%
53,United Breweries Ltd.,Consumer Staples,Equity,0.6%
54,Bank Of Baroda,Financial,Equity,0.6%
55,SRF Ltd.,Diversified,Equity,0.6%
56,TCI Express Ltd.,Services,Equity,0.6%
57,Asian Paints Ltd.,Chemicals,Equity,0.6%
58,KFin Technologies Ltd.,Financial,Equity,0.6%
59,Power Grid Corporation Of India Ltd.,Energy,Equity,0.5%
60,BEML Ltd.,Capital Goods,Equity,0.5%
61,Fortis Healthcare Ltd.,Healthcare,Equity,0.5%
62,Aditya Birla Fashion and Retail Ltd.,Services,Equity,0.5%
63,United Spirits Ltd.,Consumer Staples,Equity,0.5%
64,Laurus Labs Ltd.,Healthcare,Equity,0.3%
65,VIP Industries Ltd.,Chemicals,Equity,0.2%
66,Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.2%
