,Name,Sector,Instrument,Assets
0,Sonata Software Ltd.,Technology,Equity,5.3%
1,Bank Of Baroda,Financial,Equity,4.2%
2,Bajaj Electricals Ltd.,Consumer Discretionary,Equity,3.9%
3,Firstsource Solutions Ltd.,Services,Equity,3.3%
4,The Great Eastern Shipping Company Ltd.,Services,Equity,2.9%
5,Kirloskar Ferrous Industries Ltd.,Metals & Mining,Equity,2.8%
6,Aster DM Healthcare Ltd.,Healthcare,Equity,2.7%
7,IDFC Ltd.,Financial,Equity,2.6%
8,eClerx Services Ltd.,Services,Equity,2.6%
9,Kei Industries Ltd.,Capital Goods,Equity,2.4%
10,PNC Infratech Ltd.,Construction,Equity,2.3%
11,Power Mech Projects Ltd.,Capital Goods,Equity,2.1%
12,Radico Khaitan Ltd.,Consumer Staples,Equity,1.9%
13,SKF India Ltd.,Capital Goods,Equity,1.8%
14,Vardhman Textiles Ltd.,Textiles,Equity,1.8%
15,Sharda Cropchem Ltd.,Chemicals,Equity,1.8%
16,Indian Bank,Financial,Equity,1.7%
17,Transport Corporation Of India Ltd.,Services,Equity,1.7%
18,The Federal Bank Ltd.,Financial,Equity,1.6%
19,KEC International Ltd.,Capital Goods,Equity,1.6%
20,Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,1.6%
21,Suprajit Engineering Ltd.,Automobile,Equity,1.6%
22,Redington Ltd.,Services,Equity,1.6%
23,Kalpataru Power Transmission Ltd.,Capital Goods,Equity,1.5%
24,La Opala RG Ltd.,Construction,Equity,1.4%
25,Finolex Industries Ltd.,Chemicals,Equity,1.4%
26,Delta Corp Ltd.,Services,Equity,1.4%
27,Apar Industries Ltd.,Diversified,Equity,1.3%
28,Chalet Hotels Ltd.,Services,Equity,1.3%
29,Equitas Small Finance Bank Ltd.,Financial,Equity,1.2%
30,LG Balakrishnan & Bros Ltd.,Automobile,Equity,1.2%
31,Gujarat Fluorochemicals Ltd.,Chemicals,Equity,1.2%
32,Gateway Distriparks Ltd.,Services,Equity,1.2%
33,VRL Logistics Ltd.,Services,Equity,1.1%
34,Carborundum Universal Ltd.,Metals & Mining,Equity,1.1%
35,Gabriel India Ltd.,Automobile,Equity,1.1%
36,Procter & Gamble Health Ltd.,Healthcare,Equity,1.0%
37,DCB Bank Ltd.,Financial,Equity,1.0%
38,Tata Metaliks Ltd.,Metals & Mining,Equity,1.0%
39,EIH Ltd.,Services,Equity,0.9%
40,Unichem Laboratories Ltd.,Healthcare,Equity,0.9%
41,Nilkamal Ltd.,Chemicals,Equity,0.9%
42,Voltamp Transformers Ltd.,Capital Goods,Equity,0.8%
43,GNA Axles Ltd.,Automobile,Equity,0.8%
44,Insecticides (India) Ltd.,Chemicals,Equity,0.8%
45,Emami Ltd.,Consumer Staples,Equity,0.8%
46,NRB Bearings Ltd.,Capital Goods,Equity,0.8%
47,Redtape Ltd.,Consumer Staples,Equity,0.7%
48,PVR Ltd.,Services,Equity,0.7%
49,Bajaj Consumer Care Ltd.,Consumer Staples,Equity,0.7%
50,Goodyear India Ltd.,Automobile,Equity,0.7%
51,BEML Ltd.,Capital Goods,Equity,0.7%
52,Advanced Enzyme Technologies Ltd.,Chemicals,Equity,0.7%
53,TV Today Network Ltd.,Services,Equity,0.6%
54,Safari Industries (India) Ltd.,Chemicals,Equity,0.5%
55,Shaily Engineering Plastics Ltd.,Chemicals,Equity,0.5%
56,Repco Home Finance Ltd.,Financial,Equity,0.5%
57,Vesuvius India Ltd.,Construction,Equity,0.4%
58,Greenlam Industries Ltd.,Consumer Staples,Equity,0.4%
59,Multi Commodity Exchange Of India Ltd.,Services,Equity,0.4%
60,IFGL Refractories Ltd.,Construction,Equity,0.4%
61,Gujarat Pipavav Port Ltd.,Services,Equity,0.3%
62,D.B. Corp Ltd.,Consumer Staples,Equity,0.3%
63,Global Health Ltd.,Healthcare,Equity,0.3%
64,Sula Vineyards Ltd.,Consumer Staples,Equity,0.3%
65,Oriental Carbon & Chemicals Ltd.,Chemicals,Equity,0.2%
66,Landmark Cars Ltd.,Services,Equity,0.2%
67,Rolex Rings Ltd,Capital Goods,Equity,0.2%
68,Jagran Prakashan Ltd.,Consumer Staples,Equity,0.2%
69,Harsha Engineers International Ltd.,Capital Goods,Equity,0.1%
70,Mirza International Ltd.,Consumer Staples,Equity,0.1%
