,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,4.8%
1,ICICI Bank Ltd.,Financial,Equity,4.7%
2,Reliance Industries Ltd.,Energy,Equity,4.0%
3,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,3.0%
4,Tata Consultancy Services Ltd.,Technology,Equity,2.9%
5,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,2.7%
6,The Indian Hotels Company Ltd.,Services,Equity,2.4%
7,Dalmia Bharat Ltd.,Construction,Equity,2.2%
8,Five-Star Business Finance Ltd.,Financial,Equity,2.2%
9,Rainbow Children's Medicare Ltd.,Healthcare,Equity,2.0%
10,Infosys Ltd.,Technology,Equity,2.0%
11,Ashok Leyland Ltd.,Automobile,Equity,2.0%
12,State Bank of India,Financial,Equity,1.9%
13,Mahindra & Mahindra Ltd.,Automobile,Equity,1.9%
14,AU Small Finance Bank Ltd.,Financial,Equity,1.9%
15,Kei Industries Ltd.,Capital Goods,Equity,1.9%
16,PVR Ltd.,Services,Equity,1.8%
17,Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,1.8%
18,NHPC Ltd.,Energy,Equity,1.8%
19,Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,1.8%
20,Radico Khaitan Ltd.,Consumer Staples,Equity,1.7%
21,Carborundum Universal Ltd.,Metals & Mining,Equity,1.7%
22,Nestle India Ltd.,Consumer Staples,Equity,1.6%
23,Hitachi Energy India Ltd.,Capital Goods,Equity,1.6%
24,Schaeffler India Ltd.,Capital Goods,Equity,1.6%
25,Brigade Enterprises Ltd.,Construction,Equity,1.5%
26,Coforge Ltd.,Technology,Equity,1.5%
27,Blue Star Ltd.,Consumer Discretionary,Equity,1.5%
28,Indusind Bank Ltd.,Financial,Equity,1.5%
29,Linde India Ltd.,Chemicals,Equity,1.5%
30,ITC Ltd.,Consumer Staples,Equity,1.4%
31,Ultratech Cement Ltd.,Construction,Equity,1.4%
32,PI Industries Ltd.,Chemicals,Equity,1.4%
33,Larsen & Toubro Ltd.,Construction,Equity,1.4%
34,UNO Minda Ltd.,Automobile,Equity,1.4%
35,Siemens Ltd.,Capital Goods,Equity,1.3%
36,Indoco Remedies Ltd.,Healthcare,Equity,1.3%
37,Tata Steel Ltd.,Metals & Mining,Equity,1.3%
38,Coromandel International Ltd.,Chemicals,Equity,1.3%
39,VIP Industries Ltd.,Chemicals,Equity,1.2%
40,APL Apollo Tubes Ltd.,Metals & Mining,Equity,1.2%
41,Gujarat State Petronet Ltd.,Energy,Equity,1.2%
42,The Phoenix Mills Ltd.,Construction,Equity,1.2%
43,Persistent Systems Ltd.,Technology,Equity,1.2%
44,Sundram Fasteners Ltd.,Capital Goods,Equity,1.2%
45,Timken India Ltd.,Capital Goods,Equity,1.2%
46,GAIL (India) Ltd.,Energy,Equity,1.1%
47,Zydus Lifesciences Ltd.,Healthcare,Equity,1.1%
48,Bharti Airtel Ltd.,Communication,Equity,1.1%
49,Indian Energy Exchange Ltd.,Services,Equity,1.1%
50,Britannia Industries Ltd.,Consumer Staples,Equity,1.1%
51,Maruti Suzuki India Ltd.,Automobile,Equity,1.0%
52,Fortis Healthcare Ltd.,Healthcare,Equity,1.0%
53,Max Financial Services Ltd.,Financial,Equity,1.0%
54,Housing Development Finance Corporation Ltd.,Financial,Warrant,0.8%
