,Name,Sector,Instrument,Assets
0,Larsen & Toubro Ltd.,Construction,Equity,9.4%
1,NTPC Ltd.,Energy,Equity,6.1%
2,Bharat Electronics Ltd.,Capital Goods,Equity,5.1%
3,Ultratech Cement Ltd.,Construction,Equity,3.9%
4,ABB India Ltd.,Capital Goods,Equity,3.7%
5,Reliance Industries Ltd.,Energy,Equity,3.6%
6,H.G. Infra Engineering Ltd.,Construction,Equity,3.5%
7,Finolex Cables Ltd.,Capital Goods,Equity,3.3%
8,Bharti Airtel Ltd.,Communication,Equity,3.2%
9,Carborundum Universal Ltd.,Metals & Mining,Equity,3.1%
10,Aegis Logistics Ltd.,Services,Equity,3.0%
11,VRL Logistics Ltd.,Services,Equity,2.6%
12,The Ramco Cements Ltd.,Construction,Equity,2.5%
13,RHI Magnesita India Ltd.,Construction,Equity,2.5%
14,Kennametal India Ltd.,Capital Goods,Equity,2.4%
15,Apar Industries Ltd.,Diversified,Equity,2.2%
16,Grindwell Norton Ltd.,Metals & Mining,Equity,2.2%
17,KEC International Ltd.,Capital Goods,Equity,2.1%
18,Kirloskar Oil Engines Ltd.,Capital Goods,Equity,2.0%
19,Schaeffler India Ltd.,Capital Goods,Equity,2.0%
20,PNC Infratech Ltd.,Construction,Equity,1.9%
21,Brigade Enterprises Ltd.,Construction,Equity,1.9%
22,Kei Industries Ltd.,Capital Goods,Equity,1.8%
23,Century Textiles & Industries Ltd.,Consumer Staples,Equity,1.7%
24,Thermax Ltd.,Capital Goods,Equity,1.6%
25,Birla Corporation Ltd.,Construction,Equity,1.6%
26,Polycab India Ltd.,Capital Goods,Equity,1.5%
27,Siemens Ltd.,Capital Goods,Equity,1.4%
28,Hindalco Industries Ltd.,Metals & Mining,Equity,1.4%
29,AIA Engineering Ltd.,Metals & Mining,Equity,1.3%
30,Container Corporation Of India Ltd.,Services,Equity,1.3%
31,Kirloskar Pneumatic Company Ltd.,Capital Goods,Equity,1.2%
32,ISGEC Heavy Engineering Ltd.,Capital Goods,Equity,1.0%
33,Power Mech Projects Ltd.,Capital Goods,Equity,0.9%
34,APL Apollo Tubes Ltd.,Metals & Mining,Equity,0.9%
35,Honeywell Automation India Ltd.,Capital Goods,Equity,0.9%
36,BEML Ltd.,Capital Goods,Equity,0.9%
37,Mahindra Lifespace Developers Ltd.,Construction,Equity,0.8%
38,Timken India Ltd.,Capital Goods,Equity,0.8%
39,Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,0.8%
40,Shree Cement Ltd.,Construction,Equity,0.7%
41,Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.6%
42,KNR Constructions Ltd.,Construction,Equity,0.5%
43,The Phoenix Mills Ltd.,Construction,Equity,0.5%
44,GMM Pfaudler Ltd.,Capital Goods,Equity,0.5%
45,Voltas Ltd.,Consumer Discretionary,Equity,0.5%
46,DLF Ltd.,Construction,Equity,0.3%
47,Indian Hume Pipe Company Ltd.,Construction,Equity,0.3%
48,BEML Land Assets Ltd.,Services,Equity,0.2%
49,Mahindra Logistics Ltd.,Services,Equity,0.2%
50,Blue Dart Express Ltd.,Services,Equity,0.2%
51,Ahluwalia Contracts (India) Ltd.,Construction,Equity,0.1%
