,Name,Sector,Instrument,Assets
0,ITC Ltd.,Consumer Staples,Equity,11.9%
1,Nestle India Ltd.,Consumer Staples,Equity,6.7%
2,Radico Khaitan Ltd.,Consumer Staples,Equity,6.4%
3,Titan Company Ltd.,Consumer Discretionary,Equity,6.3%
4,Trent Ltd.,Services,Equity,5.7%
5,Jubilant FoodWorks Ltd.,Services,Equity,5.6%
6,Havells India Ltd.,Capital Goods,Equity,4.7%
7,Metro Brands Ltd.,Consumer Staples,Equity,3.9%
8,Tata Consumer Products Ltd.,Consumer Staples,Equity,3.8%
9,Dabur India Ltd.,Consumer Staples,Equity,3.4%
10,Cera Sanitaryware Ltd.,Construction,Equity,3.3%
11,Astral Ltd.,Chemicals,Equity,3.2%
12,Asian Paints Ltd.,Chemicals,Equity,3.0%
13,United Spirits Ltd.,Consumer Staples,Equity,2.6%
14,Greenpanel Industries Ltd.,Consumer Staples,Equity,2.5%
15,Bikaji Foods International Ltd.,Consumer Staples,Equity,2.5%
16,Escorts Kubota Ltd.,Automobile,Equity,2.3%
17,Westlife Foodworld Ltd.,Services,Equity,2.3%
18,Zee Entertainment Enterprises Ltd.,Services,Equity,2.2%
19,Eicher Motors Ltd.,Automobile,Equity,2.2%
20,Avenue Supermarts Ltd.,Services,Equity,1.5%
21,Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.5%
22,Polycab India Ltd.,Capital Goods,Equity,1.2%
23,Orient Electric Ltd.,Consumer Discretionary,Equity,1.2%
24,Century Plyboards (India) Ltd.,Consumer Staples,Equity,1.2%
25,Zydus Wellness Ltd.,Consumer Staples,Equity,1.1%
26,Bajaj Electricals Ltd.,Consumer Discretionary,Equity,1.1%
27,Syrma SGS Technology Ltd.,Capital Goods,Equity,1.0%
28,Barbeque-Nation Hospitality Ltd.,Services,Equity,0.8%
29,Somany Ceramics Ltd.,Construction,Equity,0.2%
