,Name,Sector,Instrument,Assets
0,Housing Development Finance Corporation Ltd.,Financial,Equity,7.2%
1,HDFC Bank Ltd.,Financial,Equity,5.9%
2,Larsen & Toubro Ltd.,Construction,Equity,5.9%
3,ICICI Bank Ltd.,Financial,Equity,5.6%
4,Voltas Ltd.,Consumer Discretionary,Equity,5.3%
5,Supreme Industries Ltd.,Chemicals,Equity,4.7%
6,Asian Paints Ltd.,Chemicals,Equity,4.5%
7,Can Fin Homes Ltd.,Financial,Equity,4.4%
8,Ambuja Cements Ltd.,Construction,Equity,4.1%
9,Kajaria Ceramics Ltd.,Construction,Equity,4.1%
10,Ultratech Cement Ltd.,Construction,Equity,3.9%
11,Polycab India Ltd.,Capital Goods,Equity,3.3%
12,Brigade Enterprises Ltd.,Construction,Equity,3.3%
13,Havells India Ltd.,Capital Goods,Equity,3.1%
14,Kei Industries Ltd.,Capital Goods,Equity,3.0%
15,DLF Ltd.,Construction,Equity,3.0%
16,State Bank of India,Financial,Equity,2.7%
17,Cera Sanitaryware Ltd.,Construction,Equity,2.6%
18,Kotak Mahindra Bank Ltd.,Financial,Equity,2.6%
19,Blue Star Ltd.,Consumer Discretionary,Equity,2.5%
20,Prestige Estates Projects Ltd.,Construction,Equity,2.4%
21,Bajaj Finance Ltd.,Financial,Equity,2.3%
22,Orient Electric Ltd.,Consumer Discretionary,Equity,2.2%
23,Astral Ltd.,Chemicals,Equity,1.9%
24,PNB Housing Finance Ltd.,Financial,Equity,1.4%
25,Electronics Mart India Ltd.,Services,Equity,0.6%
26,Greenply Industries Ltd.,Consumer Staples,Equity,0.6%
